// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

3774,PARAGON_SEEKER,Paragon Seeker,Paragon Seeker,67,70630,0,56710,42780,6,1446,1704,20,33,63,55,37,146,110,30,10,12,0,0,64,0x3295,190,576,432,300,0,0,0,0,0,0,0,587,10000,7340,10000,985,200,1061,40000,7563,10000,1375,200,0,0,0,0,12097,4000,4414,10
3775,PARAGON_SNOWIER,Paragon Snowier,Paragon Snowier,62,134610,0,58820,26990,2,1540,2694,25,15,76,49,75,18,55,28,10,12,2,0,41,0x3885,220,936,1020,420,0,0,0,0,0,0,0,7561,30000,7066,10000,757,1000,510,500,509,5000,1819,30,991,1000,0,0,12082,4000,4415,10
3776,PARAGON_SIROMA,Paragon Siroma,Paragon Siroma,44,47600,0,22300,10050,1,440,880,15,11,36,26,55,14,43,22,10,12,0,0,61,0x83,180,432,648,240,0,0,0,0,0,0,0,7561,10000,7066,5000,510,100,0,0,0,0,0,0,991,200,0,0,12055,4000,4416,10
3777,PARAGON_ICE_TITAN,Paragon Ice Titan,Paragon Ice Titan,62,267400,0,138720,79280,1,2180,3140,74,18,102,37,91,13,82,32,10,12,2,0,61,0x3885,250,861,660,144,0,0,0,0,0,0,0,7561,50000,7066,30000,749,1000,984,100,985,300,0,0,995,1000,0,0,12077,4000,4417,10
3778,PARAGON_GAZETI,Paragon Gazeti,Paragon Gazeti,57,86100,0,57580,20750,10,1024,1224,68,28,4,15,23,63,104,8,10,12,1,6,21,0x3395,190,576,370,270,0,0,0,0,0,0,0,7561,30000,7066,30000,985,200,1731,10,0,0,0,0,0,0,0,0,12076,4000,4418,10
3779,PARAGON_KTULLANUX,Paragon Ktullanux,Paragon Ktullanux,100,30919000,0,27200500,11200200,3,3360,20720,43,45,88,129,33,128,180,115,10,12,2,2,81,0x37B5,400,432,840,216,1360025,607,5500,617,5000,617,5000,7562,90000,616,30000,2509,30000,2111,50000,617,50000,607,50000,0,0,0,0,12075,4000,4419,10
3780,PARAGON_MUSCIPULAR,Paragon Muscipular,Paragon Muscipular,59,30324,0,17060,17060,3,1042,1452,15,15,4,56,42,28,95,54,10,12,1,3,22,0x84,2000,672,648,360,0,0,0,0,0,0,0,7565,30000,1032,30000,629,20,1033,20000,905,10000,631,30,0,0,0,0,12096,4000,4420,10
3781,PARAGON_DROSERA,Paragon Drosera,Paragon Drosera,48,50547,0,26120,10220,7,778,1178,13,16,4,33,30,20,79,44,10,12,1,3,22,0x84,2000,864,576,336,0,0,0,0,0,0,0,7565,30000,938,30000,1032,20000,1033,20000,621,30,905,10000,0,0,0,0,12050,4000,4421,10
3782,PARAGON_ROWEEN,Paragon Roween,Paragon Roween,33,40012,0,16690,12660,1,596,754,3,10,54,42,51,21,70,22,10,12,1,2,24,0x108B,200,412,840,300,0,0,0,0,0,0,0,7564,30000,919,30000,992,500,1822,20,0,0,0,0,0,0,0,0,12064,4000,4422,10
3783,PARAGON_GALION,Paragon Galion,Paragon Galion,46,225680,0,100200,33680,1,672,882,14,15,54,55,62,28,75,35,10,12,1,2,44,0x11AB,150,864,624,360,0,0,0,0,0,0,0,7564,30000,919,30000,996,100,2531,50,0,0,0,0,0,0,0,0,12050,4000,4423,10
3784,PARAGON_STAPO,Paragon Stapo,Paragon Stapo,25,4662,0,3320,2210,1,270,740,93,8,15,14,18,15,26,4,10,12,0,0,42,0x83,300,936,792,432,0,0,0,0,0,0,0,909,10000,7312,10000,512,10000,7126,1000,993,100,1821,30,0,0,0,0,12043,4000,4424,10
3785,PARAGON_ATROCE,Paragon Atroce,Paragon Atroce,84,7058940,0,2955500,1188950,2,5052,7292,28,28,103,90,33,52,92,75,10,12,2,2,67,0x37B5,150,576,600,240,147775,607,5500,617,5000,617,5000,7563,70000,608,10000,2621,10000,617,50000,607,50000,5123,1000,1175,1000,0,0,12084,4000,4425,10
3786,PARAGON_G_AGAV,Paragon Agav,Paragon Agav,75,179340,0,0,0,1,206,1818,18,38,4,35,30,135,72,18,10,12,1,7,40,0x3295,300,768,360,360,0,0,0,0,0,0,0,7567,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12083,4000,0,0
3787,PARAGON_G_ECHIO,Paragon Echio,Paragon Echio,71,258300,0,0,0,1,1500,3000,36,14,77,77,55,38,62,59,10,12,1,7,40,0x3295,250,768,360,360,0,0,0,0,0,0,0,7567,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12098,4000,0,0
3788,PARAGON_G_ICE_TITAN,Paragon Ice Titan,Paragon Ice Titan,62,230300,0,0,0,1,2180,3140,74,18,102,37,91,13,82,32,10,12,2,0,61,0x3295,250,861,660,144,0,0,0,0,0,0,0,7561,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12087,4000,0,0
3789,PARAGON_ICEICLE,Paragon Iceicle,Paragon Iceicle,40,70,0,50,50,3,482,2164,3,13,4,13,13,13,175,8,10,12,0,0,41,0x84,2000,1344,0,0,0,0,0,0,0,0,0,7066,10000,7066,10000,7066,10000,7066,5000,7066,5000,7066,5000,7066,5000,0,0,12059,4000,7066,5000
3790,PARAGON_G_RAFFLESIA,Paragon Rafflesia,Paragon Rafflesia,19,9331,0,0,0,3,210,254,3,5,4,21,27,14,40,13,10,12,0,3,22,0x3885,150,512,528,240,0,0,0,0,0,0,0,7577,30000,7575,40000,7576,20000,0,0,0,0,0,0,0,0,0,0,12052,4000,0,0
3791,PARAGON_G_GALION,Paragon Galion,Paragon Galion,46,225680,0,0,0,1,672,882,14,15,54,55,62,28,75,35,10,12,1,2,44,0x11AB,150,864,624,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12045,4000,0,0
3792,PARAGON_SOCCER_BALL,Paragon Soccer Ball,Paragon Soccer Ball,3,7000,0,0,0,0,0,0,127,102,3,3,3,3,3,3,0,0,0,0,20,0x40,2000,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12061,4000,0,0
3793,PARAGON_G_MEGALITH,Paragon Megalith,Paragon Megalith,47,37100,0,0,0,9,528,628,53,28,4,48,63,8,98,8,10,12,2,0,80,0x3695,200,1332,1332,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12055,4000,0,0
3794,PARAGON_G_ROWEEN,Paragon Roween,Paragon Roween,33,40012,0,0,0,1,596,754,3,10,54,42,51,21,70,22,10,12,1,2,24,0x3295,200,412,840,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049,4000,0,0
3795,PARAGON_BLOODY_KNIGHT_,Paragon Bloody Knight,Paragon Bloody Knight,84,5600000,0,0,0,3,20000,60000,63,63,91,124,103,103,128,58,10,12,2,8,28,0x37B5,250,828,528,192,0,0,0,0,0,0,0,1417,1000,2412,1000,2514,2000,2342,3000,2513,2000,1620,2000,617,70000,7578,100000,12089,4000,0,0
3796,PARAGON_AUNOE,Paragon Aunoe,Paragon Aunoe,64,149079,0,71020,51020,1,3000,4288,14,22,4,31,15,94,60,15,10,12,1,7,80,0x3295,250,768,432,360,0,0,0,0,0,0,0,2109,10,2545,10,7568,25000,2422,10,7563,10000,2610,100,2601,30,0,0,12072,4000,0,0
3797,PARAGON_FANAT,Paragon Fanat,Paragon Fanat,64,149079,0,71020,51020,1,3000,4288,14,22,4,31,15,94,60,15,10,12,1,7,80,0x3885,250,768,432,360,0,0,0,0,0,0,0,2109,10,2388,10,7568,25000,526,100,7563,10000,5172,100,13027,100,0,0,12097,4000,0,0
3798,PARAGON_TREASURE_BOX_,Paragon Treasure Chest,Paragon Treasure Chest,101,0,0,0,0,0,0,0,3,3,3,3,3,3,1002,3,0,0,0,0,20,0x40,0,0,0,0,0,0,0,0,0,0,0,7582,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,4000,0,0
3799,PARAGON_G_SEYREN_,Paragon Lord Knight Seyren,Paragon Lord Knight Seyren,101,2433130,0,180000,100000,1,8476,10080,75,40,123,113,84,68,133,55,10,12,1,7,83,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3800,PARAGON_G_EREMES_,Paragon Assassin Cross Eremes,Paragon Assassin Cross Eremes,101,1478610,0,180000,100000,1,6378,10578,30,42,93,184,65,40,125,63,10,12,1,7,85,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12075,4000,0,0
3801,PARAGON_G_HARWORD_,Paragon Whitesmith Harword,Paragon Mastersmith Howard,101,2170000,0,180000,100000,1,9644,10066,69,39,103,76,115,38,139,63,10,12,1,7,81,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,4000,0,0
3802,PARAGON_G_MAGALETA_,Paragon High Priest Magaleta,Paragon High Priest Margaretha,101,1280370,0,180000,100000,1,3376,5160,38,81,4,87,67,185,95,103,10,12,1,7,86,0x37B5,125,1152,384,288,9000,0,0,0,0,0,0,7583,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,4000,0,0
3803,PARAGON_G_SHECIL_,Paragon Sniper Shecil,Paragon Sniper Cecil,101,1463000,0,180000,100000,14,3784,10226,25,38,4,183,42,70,196,133,10,12,1,7,84,0x33B5,100,76,384,288,0,0,0,0,0,0,0,7583,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3804,PARAGON_G_KATRINN_,Paragon High Wizard Katrinn,Paragon High Wizard Kathryne,101,1329440,0,180000,100000,1,994,4188,13,91,4,92,45,226,131,96,10,12,1,7,68,0x37B5,150,1152,384,288,0,0,0,0,0,0,0,7583,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3805,PARAGON_B_SEYREN_,Paragon Lord Knight Seyren,Paragon Lord Knight Seyren,101,11533130,0,48356000,15699700,1,14476,22080,75,40,123,113,84,68,133,55,10,12,1,7,83,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12075,4000,0,0
3806,PARAGON_B_EREMES_,Paragon Assassin Cross Eremes,Paragon Assassin Cross Eremes,101,9878610,0,40834000,15923800,1,8378,16578,40,42,93,184,65,40,125,63,10,12,1,7,85,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3807,PARAGON_B_HARWORD_,Paragon Whitesmith Harword,Paragon Mastersmith Howard,101,10220000,0,40023400,14210000,1,15644,16502,69,39,103,76,115,38,139,63,10,12,1,7,82,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,4000,0,0
3808,PARAGON_B_MAGALETA_,Paragon High Priest Magaleta,Paragon High Priest Margaretha,101,7650370,0,42570000,13188000,1,9376,11160,38,81,4,87,67,185,95,103,10,12,1,7,86,0x37B5,125,1152,384,288,0,0,0,0,0,0,0,7583,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,4000,0,0
3809,PARAGON_B_SHECIL_,Paragon Sniper Shecil,Paragon Sniper Cecil,101,9443000,0,40930000,15260000,14,9784,18226,25,38,4,183,42,70,196,133,10,12,1,7,84,0x37B5,100,76,384,288,0,0,0,0,0,0,0,7583,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,4000,0,0
3810,PARAGON_B_KATRINN_,Paragon High Wizard Katrinn,Paragon High Wizard Kathryne,101,7489440,0,40082000,16367000,1,2394,8788,13,91,4,92,45,226,131,96,10,12,1,7,68,0x37B5,150,1152,384,288,0,0,0,0,0,0,0,7583,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12075,4000,0,0
3811,PARAGON_G_SMOKIE_,Paragon Smokie,Paragon Bandit,20,4487,0,0,0,1,122,144,3,13,4,21,39,28,29,38,10,12,0,2,22,0x91,200,1576,576,420,0,0,0,0,0,0,0,2201,1000,7267,5000,606,10000,536,20000,7299,5000,0,0,0,0,0,0,12067,4000,0,0
3812,PARAGON_EVENT_LUDE,Paragon Lude,Paragon Delightful Lude,101,105,0,0,0,0,0,0,103,102,4,4,4,4,1002,4,0,0,0,0,20,0x40,190,890,960,480,0,0,0,0,0,0,0,7225,50000,1062,50000,535,50000,7609,50000,0,0,0,0,0,0,0,0,12090,4000,0,0
3813,PARAGON_EVENT_HYDRO,Paragon Hydro,Paragon Hydrolancer,101,13160000,0,40000000,20000000,3,30000,95534,63,58,4,145,203,253,192,35,10,12,2,8,28,0x37B5,100,972,672,432,0,0,0,0,0,0,0,7607,100000,13001,5000,5002,5000,1417,5000,12080,15000,7444,55000,0,0,0,0,12080,4000,0,0
3814,PARAGON_EVENT_MOON,Paragon Moonlight Flower,Paragon Moonlight Flower,82,210000,0,300000,300000,1,1000,1600,53,53,4,38,48,115,72,96,10,12,1,2,63,0x37B5,150,1276,576,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12099,4000,0,0
3815,PARAGON_EVENT_RICECAKE,Paragon Rice Cake,Paragon Rice Cake,14,140,0,0,0,1,2,4,103,102,4,4,4,4,4,4,0,0,1,0,20,0x40,2000,1320,0,300,0,0,0,0,0,0,0,7613,100000,7613,100000,7613,100000,7613,100000,7613,100000,7613,50000,7613,40000,0,0,12042,4000,7613,30000
3816,PARAGON_EVENT_GOURD,Paragon Gourd,Paragon Gourd,14,7000,0,0,0,1,2,4,103,102,4,4,4,4,4,4,0,0,1,0,20,0x40,2000,96,96,96,0,0,0,0,0,0,0,512,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047,4000,0,0
3817,PARAGON_EVENT_DETALE,Paragon Detale,Paragon Detarderous,101,62160000,0,45000000,25000000,3,65534,131068,68,68,4,145,203,253,192,53,10,12,2,8,48,0x37B5,100,972,936,360,0,0,0,0,0,0,0,7701,100000,1724,5000,1473,5000,1265,5000,12080,15000,12100,15000,0,0,0,0,12080,4000,0,0
3818,PARAGON_EVENT_ALARM,Paragon Alarm,Paragon Alarm,60,74529,0,0,0,0,2,4,18,18,4,65,75,13,88,48,10,12,1,0,60,0x3695,1000,1020,500,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12086,4000,7703,70000
3819,PARAGON_EVENT_BATHORY,Paragon Bathory,Paragon Bathory,46,37905,0,0,0,1,396,796,3,63,4,79,27,88,68,18,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,7850,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12055,4000,0,0
3820,PARAGON_EVENT_BIGFOOT,Paragon Bigfoot,Paragon Bigfoot,27,11333,0,0,0,1,396,440,13,3,4,28,58,18,23,28,10,12,2,2,22,0x91,300,1260,192,192,0,0,0,0,0,0,0,7850,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12043,4000,0,0
3821,PARAGON_EVENT_DESERT_WOLF,Paragon Desert Wolf,Paragon Desert Wolf,29,12012,0,0,0,1,338,416,3,13,59,30,48,18,59,13,10,12,1,2,23,0x308D,200,1120,420,288,0,0,0,0,0,0,0,7850,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12048,4000,0,0
3822,PARAGON_EVENT_DEVIRUCHI,Paragon Deviruchi,Paragon Deviruchi,48,46662,0,0,0,1,950,1120,13,28,4,72,43,58,73,33,10,12,0,6,27,0x3795,150,980,600,384,0,0,0,0,0,0,0,7850,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12065,4000,0,0
3823,PARAGON_EVENT_FREEZER,Paragon Freezer,Paragon Freezer,74,60452,0,0,0,2,1342,1966,58,46,72,44,62,8,70,103,10,12,1,2,41,0x3695,250,1452,483,528,0,0,0,0,0,0,0,7850,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073,4000,0,0
3824,PARAGON_EVENT_GARM_BABY,Paragon Garm Baby,Paragon Baby Hatii,63,141393,0,0,0,1,1360,2358,37,16,48,33,59,58,88,33,10,12,1,2,41,0x3885,450,879,672,576,0,0,0,0,0,0,0,7850,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12077,4000,0,0
3825,PARAGON_EVENT_GOBLINE_XMAS,Paragon Christmas Goblin,Paragon Christmas Goblin,27,8232,0,0,0,1,236,280,13,8,4,56,28,23,41,48,10,12,1,7,24,0x3695,100,1120,620,240,0,0,0,0,0,0,0,7850,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12053,4000,0,0
3826,PARAGON_EVENT_MYST,Paragon Myst,Paragon Myst,40,26215,0,0,0,1,730,890,3,43,4,41,21,3,56,13,10,12,2,0,25,0x3695,200,1576,576,384,0,0,0,0,0,0,0,7850,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044,4000,0,0
3827,PARAGON_EVENT_SASQUATCH,Paragon Sasquatch,Paragon Sasquatch,32,22141,0,0,0,1,500,560,8,3,78,28,63,13,37,23,10,12,2,2,60,0x3695,300,1260,192,192,0,0,0,0,0,0,0,7850,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12064,4000,0,0
3828,PARAGON_EVENT_GULLINBURSTI,Paragon Gullinbrusti,Paragon Gullinbrusti,22,140,0,0,0,1,118,144,103,102,4,17,17,3,22,18,10,12,2,2,42,0x3695,150,1960,960,384,0,0,0,0,0,0,0,7303,60000,570,90000,571,80000,0,0,0,0,0,0,0,0,0,0,12063,4000,0,0
3829,PARAGON_SWORD_GUARDIAN,Paragon Sword Guardian,Paragon Sword Master,88,1067731,0,1550130,1226040,2,15180,18280,63,36,113,43,57,68,128,68,14,16,2,7,80,0x37B5,170,140,384,288,0,0,0,0,0,0,0,7069,30000,1370,300,1163,500,1168,10,2122,100,1176,500,0,0,0,0,12084,4000,4427,10
3830,PARAGON_BOW_GUARDIAN,Paragon Bow Guardian,Paragon Bow Master,82,562828,0,501490,230060,12,3680,5040,43,65,98,83,36,93,168,58,14,16,2,7,80,0x37B5,170,76,384,288,0,0,0,0,0,0,0,7069,30000,1723,300,1701,500,2367,200,2701,40,0,0,0,0,0,0,12089,4000,4428,10
3831,PARAGON_SALAMANDER,Paragon Salamander,Paragon Salamander,93,685538,0,720000,550000,2,15180,21720,68,53,93,58,47,48,183,28,10,12,2,0,63,0x37B5,160,140,384,288,0,0,0,0,0,0,0,7097,30000,994,300,716,1000,2680,10,1920,500,2621,10,2364,200,0,0,12095,4000,4429,10
3832,PARAGON_IFRIT,Paragon Ifrit,Paragon Ifrit,101,53900000,0,31543210,31145200,3,27060,34000,43,53,123,183,28,193,202,53,10,12,2,0,83,0x37B5,130,212,384,360,1577160,603,5500,617,5000,616,2000,994,100000,2677,30000,2678,2000,2679,2000,1471,20000,1133,20000,2345,1000,0,0,12075,4000,4430,10
3833,PARAGON_KASA,Paragon Kasa,Paragon Kasa,87,562625,0,490000,380000,2,6060,7000,26,73,48,113,34,203,143,33,10,12,2,0,63,0x37B5,150,800,600,288,0,0,0,0,0,0,0,7097,30000,7122,25000,994,300,2680,10,2344,100,1730,100,1626,100,0,0,12074,4000,4431,10
3834,PARAGON_G_SALAMANDER,Paragon Salamander,Paragon Salamander,93,685538,0,0,0,2,19180,25720,68,63,93,58,47,48,183,28,10,12,2,0,63,0x37B5,160,140,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,4000,0,0
3835,PARAGON_G_KASA,Paragon Kasa,Paragon Kasa,87,562625,0,0,0,2,6060,7000,26,73,48,161,34,253,163,33,10,12,2,0,63,0x37B5,150,800,600,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12084,4000,0,0
3836,PARAGON_MAGMARING,Paragon Magmaring,Paragon Magmaring,42,37100,0,21100,19100,1,1100,1400,28,27,43,63,33,13,63,20,10,12,0,0,43,0x83,300,1472,384,288,0,0,0,0,0,0,0,7097,30000,757,340,0,0,0,0,0,0,0,0,0,0,0,0,12055,4000,4432,10
3837,PARAGON_IMP,Paragon Imp,Paragon Fire Imp,78,325010,0,252000,110770,1,2118,3018,30,53,40,79,33,153,102,13,10,12,0,6,63,0x3395,150,824,432,360,0,0,0,0,0,0,0,7122,30000,13303,30,7098,25000,1376,100,1972,250,12374,200,0,0,0,0,12098,4000,4433,10
3838,PARAGON_KNOCKER,Paragon Knocker,Paragon Knocker,52,54285,0,22020,40230,1,1778,1980,31,53,28,47,53,65,68,63,10,12,0,6,22,0x191,200,1548,384,288,0,0,0,0,0,0,0,997,300,1003,1500,1040,55000,2286,10,2208,100,2124,30,1732,50,0,0,12096,4000,4434,10
3839,PARAGON_BYORGUE,Paragon Byorgue,Paragon Byorgue,88,266931,0,190000,95000,2,2680,5180,23,16,28,83,15,33,73,13,14,16,1,7,20,0x37B5,170,800,600,360,0,0,0,0,0,0,0,1270,500,5096,30,13027,1500,12087,5000,603,400,2530,10,7110,43650,0,0,12089,4000,4426,10
3840,PARAGON_GOLDEN_SAVAGE,Paragon Golden Savage,Paragon Golden Savage,101,3500,0,10,10,1,1000,1400,103,102,3,4,4,53,123,4,10,12,2,2,42,0xF1,150,1960,480,384,0,0,0,0,0,0,0,610,30000,7444,1000,616,50,969,5000,714,1000,5159,10,12238,30000,12239,30000,12085,4000,0,0
3841,PARAGON_G_SNAKE_,Paragon Snake Lord's Minion,Paragon Snake Lord's Minion,17,70,0,10,10,1,92,110,103,102,4,18,18,13,38,8,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,7720,20000,12245,2000,7721,100,0,0,0,0,0,0,0,0,0,0,12042,4000,0,0
3842,PARAGON_G_ANACONDAQ_,Paragon Snake Lord's Minion,Paragon Snake Lord's Minion,25,105,0,10,10,1,248,314,103,102,4,26,31,13,39,8,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,7720,35000,12245,4000,7721,200,0,0,0,0,0,0,0,0,0,0,12068,4000,0,0
3843,PARAGON_G_SIDE_WINDER_,Paragon Snake Lord's Minion,Paragon Snake Lord's Minion,45,126,0,10,10,1,480,640,103,102,41,46,43,18,118,23,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,7720,70000,12245,6000,7721,300,0,0,0,0,0,0,0,0,0,0,12065,4000,0,0
3844,PARAGON_G_ISIS_,Paragon Snake Lord's Minion,Paragon Snake Lord's Minion,49,175,0,10,10,1,846,1014,103,102,41,68,46,53,69,18,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,7720,80000,12245,8000,7721,500,0,0,0,0,0,0,0,0,0,0,12060,4000,0,0
3845,PARAGON_G_TREASURE_BOX_,Paragon Treasure Box,Paragon Treasure Box,100,0,0,0,0,0,0,0,3,3,3,3,3,3,1002,3,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,7720,100000,7720,100000,7720,100000,7721,100000,12245,25000,7720,50000,12245,25000,0,0,12095,4000,12245,25000
3846,PARAGON_DREAMMETAL,Paragon Dream Metal,Paragon Dream Metal,92,6993,0,10,10,1,2,4,103,102,4,4,4,4,4,4,10,12,0,0,26,0x120,300,1288,288,384,0,0,0,0,0,0,0,7858,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12090,4000,0,0
3847,PARAGON_EVENT_PORING,Paragon Poring,Paragon Poring,100,70000000,0,10000000,10000000,1,30000,40000,63,63,4,63,123,123,163,33,10,12,1,8,28,0x37B5,100,76,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12095,4000,0,0
3848,PARAGON_EVENT_BAPHOMET,Paragon Baphomet,Paragon Baphomet,52,315000,0,10000,10000,2,3000,6000,13,13,4,63,18,18,163,33,10,12,2,6,67,0x37B5,100,768,768,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12076,4000,0,0
3849,PARAGON_EVENT_OSIRIS,Paragon Osiris,Paragon Osiris,62,875000,0,20000,20000,1,7000,10000,23,23,4,63,28,28,163,33,10,12,1,1,89,0x37B5,100,1072,672,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12072,4000,0,0
3850,PARAGON_EVENT_ORCHERO,Paragon Orc Hero,Paragon Orc Hero,52,1225000,0,30000,30000,1,8000,11000,28,48,4,63,38,83,163,33,10,12,2,7,82,0x37B5,150,1678,780,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12071,4000,0,0
3851,PARAGON_EVENT_MOBSTER,Paragon Mobster,Paragon Mobster,63,55937,0,20,20,1,1000,2000,48,38,79,49,23,38,79,58,10,12,1,7,20,0x3695,250,1100,560,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12072,4000,0,0
3852,PARAGON_G_EM_ANGELING,Paragon Angeling,Paragon Angeling,101,840,0,0,0,1,120,142,103,102,4,20,83,83,129,23,10,12,0,8,66,0x37B5,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12095,4000,0,0
3853,PARAGON_G_EM_DEVILING,Paragon Deviling,Paragon Deviling,101,840,0,0,0,1,120,142,103,102,4,20,83,83,129,23,10,12,0,8,66,0x37B5,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,4000,0,0
3854,PARAGON_E_MUKA,Paragon Muka,Paragon Muka,19,4270,0,2730,1200,1,80,98,8,8,18,18,33,8,23,13,10,12,2,3,22,0x83,300,1960,960,384,0,0,0,0,0,0,0,993,700,952,90000,713,20000,7742,4000,507,10000,1451,500,1002,2500,0,0,12042,4000,4036,10
3855,PARAGON_E_POISONSPORE,Paragon Poison Spore,Paragon Poison Spore,21,4655,0,1860,930,1,178,202,3,3,4,22,28,3,27,3,10,12,1,3,25,0x3885,200,1672,672,288,0,0,0,0,0,0,0,7033,90000,2221,200,511,5500,7743,600,972,500,921,12000,912,50,0,0,12063,4000,4048,10
3856,PARAGON_E_MAGNOLIA,Paragon Magnolia,Paragon Magnolia,28,22365,0,3930,2480,1,240,302,8,33,4,29,29,3,42,8,10,12,0,6,21,0x183,250,1560,360,360,0,0,0,0,0,0,0,7031,90000,910,8000,911,1000,912,100,737,400,7744,4000,12127,50,0,0,12068,4000,4076,10
3857,PARAGON_E_MARIN,Paragon Marin,Paragon Marin,17,5194,0,660,440,1,78,86,3,13,4,13,13,8,38,18,10,12,1,3,41,0x81,400,1872,672,480,0,0,0,0,0,0,0,910,32000,938,15000,700,1000,720,400,7745,750,529,3500,5035,10,0,0,12052,4000,4196,10
3858,PARAGON_E_PLANKTON,Paragon Plankton,Paragon Plankton,12,2478,0,230,180,1,52,62,3,8,4,13,13,3,18,3,10,12,0,3,61,0x81,400,2208,1008,324,0,0,0,0,0,0,0,1052,90000,7746,3000,938,7000,970,40,713,10000,630,200,645,500,0,0,12042,4000,4024,10
